id,name,slug,icon,type,description,output_facility_craft_table,created_at,updated_at
1028,"{""en-US"":""PAC"",""zh-CN"":""协议核心"",""ja-JP"":""協約核心"",""ko-KR"":""프로토콜 앵커-코어"",""zh-TW"":""協議核心""}",item_port_sp_hub_1,item_port_sp_hub_1,,"{""en-US"":""A massive Endfield core facility that can supply power to various facilities and industrial processes."",""zh-CN"":""可进行能量利用的大型终末地核心设备。"",""ja-JP"":""エネルギーを利用するためのエンドフィールド大型核心設備。"",""ko-KR"":""에너지 활용을 할 수 있는 엔드필드의 대형 핵심 설비다."",""zh-TW"":""可進行能量利用的大型終末地核心設備。""}",[],2025-11-15 00:34:25,2025-11-15 00:50:23
1029,"{""zh-CN"":""制造站"",""zh-TW"":""""}",item_port_sp_mfg_sta_1,item_port_sp_mfg_sta_1,,"{""zh-CN"":""用来消耗一定时间以产出源石技术相关物品的站点。"",""zh-TW"":""""}",[],2025-11-15 00:34:25,2025-11-15 00:50:23
1030,"{""zh-CN"":""装配站"",""zh-TW"":""""}",item_port_sp_proc_sta_1,item_port_sp_proc_sta_1,,"{""zh-CN"":""用来瞬间装配相关物品的站点。"",""zh-TW"":""""}",[],2025-11-15 00:34:26,2025-11-15 00:50:23
1031,"{""zh-CN"":""回收站"",""zh-TW"":""""}",item_port_sp_rec_sta_1,item_port_sp_rec_sta_1,,"{""zh-CN"":""用来回收材料的站点。"",""zh-TW"":""""}",[],2025-11-15 00:34:26,2025-11-15 00:50:23
1032,"{""en-US"":""Sub-PAC"",""zh-CN"":""次级核心"",""ja-JP"":""サブ協約核心"",""ko-KR"":""서브 코어"",""zh-TW"":""次級核心""}",item_port_sp_sub_hub_1,item_port_sp_sub_hub_1,,"{""en-US"":""A secondary core facility that can supply power to various facilities and industrial processes. It must have an electrical connection to the main PAC to function."",""zh-CN"":""可进行能量利用的附属次级核心设备，需要通过电网与协议核心连接才能正常工作。"",""ja-JP"":""エネルギーを利用することができる付属のサブ協約核心設備。電力系統を通じて協約核心と接続することで、通常通り稼働できるようになる。"",""ko-KR"":""에너지 활용이 가능한 서브 코어 설비로, 정상적으로 작동하려면 전력망을 통해 프로토콜 앵커-코어와 연결해야 한다."",""zh-TW"":""可進行能量利用的附屬次級核心設備，需要透過電網與協議核心連接才能正常工作。""}",[],2025-11-15 00:34:27,2025-11-15 00:50:23
1033,"{""zh-CN"":""贸易站"",""zh-TW"":""""}",item_port_sp_trd_sta_1,item_port_sp_trd_sta_1,,"{""zh-CN"":""用来与其他势力贸易的站点。"",""zh-TW"":""""}",[],2025-11-15 00:34:28,2025-11-15 00:50:24
1034,"{""zh-CN"":""总装终端"",""zh-TW"":""""}",item_port_sp_workshop_1,item_port_sp_workshop_1,,"{""zh-CN"":""用来总装集成化工业系统所需设备的站点。"",""zh-TW"":""""}",[],2025-11-15 00:34:28,2025-11-15 00:50:24
1035,"{""en-US"":""Sprinkler"",""zh-CN"":""洒水机"",""ja-JP"":""スプリンクラー"",""ko-KR"":""스프링클러"",""zh-TW"":""灑水機""}",item_port_squirter_1,item_port_squirter_1,,"{""en-US"":""A facility that sprays fluids at a fixed direction."",""zh-CN"":""向固定位置喷洒液体的设备。"",""ja-JP"":""固定位置に液体を散布する設備。"",""ko-KR"":""고정된 위치로 액체를 뿌리는 설비다."",""zh-TW"":""向固定位置噴灑液體的設備。""}",[],2025-11-15 00:34:28,2025-11-15 00:50:24
1036,"{""en-US"":""Powered Sprinkler"",""zh-CN"":""洒水机（自带电）"",""ja-JP"":""電源内蔵型スプリンクラー"",""ko-KR"":""스프링클러 (자가발전)"",""zh-TW"":""灑水機（自帶電）""}",item_port_squirter_nop_1,item_port_squirter_1,,"{""en-US"":""A facility that sprays fluids at a fixed direction."",""zh-CN"":""向固定位置喷洒液体的设备。"",""ja-JP"":""固定位置に液体を散布する設備。"",""ko-KR"":""고정된 위치로 액체를 뿌리는 설비다."",""zh-TW"":""向固定位置噴灑液體的設備。""}",[],2025-11-15 00:34:29,2025-11-15 00:50:24
1037,"{""en-US"":""Protocol Stash"",""zh-CN"":""协议储存箱"",""ja-JP"":""協約貯蔵箱"",""ko-KR"":""프로토콜 저장함"",""zh-TW"":""協議儲存箱""}",item_port_storager_1,item_port_storager_1,,"{""en-US"":""A storage facility with several item storage slots. Once connected to the power grid and given enough power, it can teleport items to the Depot. Hence, the stash is often placed at the end of production lines."",""zh-CN"":""拥有多个容纳格的储物设备，由于在通电状态下可将其中物品转移至仓库，因此多用于产线末端。"",""ja-JP"":""複数の収納スペースがある設備。通電中は、アイテムを倉庫に転送することができる。そのため、生産ラインの末端に設置されることが多い。"",""ko-KR"":""여러 개의 수납 칸이 있는 저장 설비. 전기가 공급된 상태에서는 아이템을 창고로 전송할 수 있어 생산 라인의 마무리 단계에 많이 사용된다."",""zh-TW"":""擁有多個收納格的儲物設備，由於在通電狀態下可將其中物品轉移至倉庫，因此多用於產線末端。""}",[],2025-11-15 00:34:30,2025-11-15 00:50:25
1038,"{""en-US"":""Protocol Stash (Self-Powered)"",""zh-CN"":""协议储存箱（自带电）"",""ja-JP"":""電源内蔵型協約貯蔵箱"",""ko-KR"":""프로토콜 저장함 (자가발전)"",""zh-TW"":""協議儲存箱（自帶電）""}",item_port_storager_nop_1,item_port_storager_1,,"{""en-US"":""A storage facility with several item storage slots. Once connected to the power grid and given enough power, it can teleport items to the Depot. Hence, the stash is often placed at the end of production lines."",""zh-CN"":""拥有多个容纳格的储物设备，由于在通电状态下可将其中物品转移至仓库，因此多用于产线末端。"",""ja-JP"":""複数の収納スペースがある設備。通電中は、アイテムを倉庫に転送することができる。そのため、生産ラインの末端に設置されることが多い。"",""ko-KR"":""여러 개의 수납 칸이 있는 저장 설비. 전기가 공급된 상태에서는 아이템을 창고로 전송할 수 있어 생산 라인의 마무리 단계에 많이 사용된다."",""zh-TW"":""擁有多個收納格的儲物設備，由於在通電狀態下可將其中物品轉移至倉庫，因此多用於產線末端。""}",[],2025-11-15 00:34:31,2025-11-15 00:50:25
1039,"{""en-US"":""Grinding Unit"",""zh-CN"":""研磨机"",""ja-JP"":""研磨機"",""ko-KR"":""연마기"",""zh-TW"":""研磨機""}",item_port_thickener_1,item_port_thickener_1,,"{""en-US"":""A facility that performs fine grinding of powdered materials."",""zh-CN"":""可以对粉末材料进行细致研磨处理的设备。"",""ja-JP"":""粉末材料を細かく研磨加工する機械。"",""ko-KR"":""분말 재료를 세밀하게 연마할 수 있는 설비다."",""zh-TW"":""可以對粉末材料進行細緻研磨處理的設備。""}",[],2025-11-15 00:34:31,2025-11-15 00:50:25
1040,"{""en-US"":""Packaging Unit"",""zh-CN"":""封装机"",""ja-JP"":""包装機"",""ko-KR"":""포장기"",""zh-TW"":""封裝機""}",item_port_tools_asm_mc_1,item_port_tools_asm_mc_1,,"{""en-US"":""A facility for packaging certain power components."",""zh-CN"":""用于封装部分能量元件的设备。"",""ja-JP"":""一部のエネルギー部品を包装するための機械。"",""ko-KR"":""일부 에너지 부품을 포장하는 설비다."",""zh-TW"":""用於封裝部分能量元件的設備。""}",[],2025-11-15 00:34:32,2025-11-15 00:50:25
1041,"{""en-US"":""Zipline Pylon"",""zh-CN"":""滑索架"",""ja-JP"":""ジップライン"",""ko-KR"":""집라인 후크"",""zh-TW"":""滑索架""}",item_port_travel_pole_1,item_port_travel_pole_1,,"{""en-US"":""A small zipline facility that can be connected to another zipline facility within an 80-meter radius to create a zipline."",""zh-CN"":""可在80M范围内相连，架起索道的小型设备。"",""ja-JP"":""ジップラインと呼ばれる小型設備。80メートルの範囲まで接続可能。"",""ko-KR"":""80미터 범위 내에서 집라인을 연결할 수 있는 소형 설비다."",""zh-TW"":""可在80m範圍內相連，架起索道的小型設備。""}",[],2025-11-15 00:34:33,2025-11-15 00:50:25
1042,"{""en-US"":""Zipline Tower"",""zh-CN"":""长距滑索架"",""ja-JP"":""長距離ジップライン"",""ko-KR"":""장거리 집라인 후크"",""zh-TW"":""長距滑索架""}",item_port_travel_pole_2,item_port_travel_pole_2,,"{""en-US"":""A large zipline facility that can be connected to another zipline facility within a 110-meter radius to create a zipline."",""zh-CN"":""可在110M范围内相连，架起索道的大型设备。"",""ja-JP"":""長距離ジップラインと呼ばれる大型設備。110メートルの範囲まで接続可能。"",""ko-KR"":""110미터 범위 내에서 연결하여 집라인을 설치할 수 있는 대형 설비다."",""zh-TW"":""可在110m範圍內相連，架起索道的大型設備。""}",[],2025-11-15 00:34:33,2025-11-15 00:50:26
1043,"{""en-US"":""Zipline Pylon"",""zh-CN"":""滑索架"",""ja-JP"":""ジップライン"",""ko-KR"":""집라인 후크"",""zh-TW"":""滑索架""}",item_port_travel_pole_nop_1,item_port_travel_pole_1,,"{""en-US"":""A small zipline facility that can be connected to another zipline facility within an 80-meter radius to create a zipline."",""zh-CN"":""可在80M范围内相连，架起索道的小型设备。"",""ja-JP"":""ジップラインと呼ばれる小型設備。80メートルの範囲まで接続可能。"",""ko-KR"":""80미터 범위 내에서 집라인을 연결할 수 있는 소형 설비다."",""zh-TW"":""可在80m範圍內相連，架起索道的小型設備。""}",[],2025-11-15 00:34:34,2025-11-15 00:50:26
1044,"{""en-US"":""Bus Unloader"",""zh-CN"":""总线取货口"",""ja-JP"":""バス取出口"",""ko-KR"":""버스 출력 포트"",""zh-TW"":""總線取貨口""}",item_port_unloader_1,item_port_unloader_1,,"{""en-US"":""A placeable unloading point that transfers goods from a local depot into the Factory. The Bus Unloader must be placed right next to the AIC Logistics Bus."",""zh-CN"":""可选择物品从当地仓库取出的活动端口，只能贴靠集成输送总线放置。"",""ja-JP"":""アイテムを地域倉庫から取り出すことができる。集成輸送バスに接続して設置することができる。"",""ko-KR"":""아이템을 선택하여 현지 창고에서 꺼낼 수 있는 출력 포트, 통합 운송 버스와 붙여야만 배치할 수 있다."",""zh-TW"":""可選擇物品從當地倉庫取出的移動連接口，只能貼著集成輸送總線放置。""}",[],2025-11-15 00:34:35,2025-11-15 00:50:26
1045,"{""en-US"":""Gearing Unit"",""zh-CN"":""装备原件机"",""ja-JP"":""装備部品加工機"",""ko-KR"":""장비 부품 합성기"",""zh-TW"":""裝備原件機""}",item_port_winder_1,item_port_winder_1,,"{""en-US"":""A facility that laminates different materials together to create gear components."",""zh-CN"":""能够将不同材料嵌合加工成装备原件的设备。"",""ja-JP"":""さまざまな材料を組み合わせて、装備部品に加工する機械。"",""ko-KR"":""각기 다른 재료를 가공하고 결합해서 장비 부품으로 만들 수 있는 설비다."",""zh-TW"":""能夠將不同材料嵌合加工成裝備原件的設備。""}",[],2025-11-15 00:34:35,2025-11-15 00:50:26
1046,"{""en-US"":""LC Battery"",""zh-CN"":""低容电池"",""ja-JP"":""小容量バッテリー"",""ko-KR"":""저용량 배터리"",""zh-TW"":""低容量電池""}",item_proc_battery_1,item_proc_battery_1,,"{""en-US"":""A low capacity (LC) battery packaged by AIC facilities. Use it to charge combat facilities or complete outpost orders."",""zh-CN"":""通过设备封装获得的低容电池，可用于战斗设备充能或完成据点订单。"",""ja-JP"":""包装機で獲得できる小容量バッテリー。戦闘設備のエネルギー充填や拠点でのオーダーに用いる。"",""ko-KR"":""설비를 통해 포장된 저용량 배터리. 전투 설비의 충전 또는 거점의 주문을 완성하는 데 사용할 수 있다."",""zh-TW"":""透過設備封裝獲得的低容量電池，可用於戰鬥設備充能或完成據點訂單。""}","[{""buffers"":{""item_glass_cmpt"":0,""item_originium_powder"":0,""item_proc_battery_1"":0},""formulaDesc"":""LC Battery Production"",""formulaGroupId"":""group_tools_normal"",""id"":""tools_proc_battery_1_1"",""ingredients"":[{""group"":[{""count"":5,""id"":""item_glass_cmpt""},{""count"":10,""id"":""item_originium_powder""}]}],""machineId"":""tools_assebling_mc_1"",""outcomes"":[{""group"":[{""count"":1,""id"":""item_proc_battery_1""}]}],""progressRound"":10,""signal"":0,""sortId"":2,""totalProgress"":60000}]",2025-11-15 00:34:35,2025-11-15 00:50:26
1047,"{""en-US"":""SC Battery"",""zh-CN"":""中容电池"",""ja-JP"":""中容量バッテリー"",""ko-KR"":""중용량 배터리"",""zh-TW"":""中容量電池""}",item_proc_battery_2,item_proc_battery_2,,"{""en-US"":""A standard capacity (SC) battery packaged by AIC facilities. Use it to charge combat facilities or complete outpost orders."",""zh-CN"":""通过设备封装获得的中容电池，可用于战斗设备充能或完成据点订单。"",""ja-JP"":""包装機で獲得できる中容量バッテリー。戦闘設備のエネルギー充填や拠点でのオーダーに用いる。"",""ko-KR"":""설비를 통해 포장된 중용량 배터리. 전투 설비의 충전 또는 거점의 주문을 완성하는 데 사용할 수 있다."",""zh-TW"":""透過設備封裝獲得的中容量電池，可用於戰鬥設備充能或完成據點訂單。""}","[{""buffers"":{""item_iron_cmpt"":0,""item_originium_powder"":0,""item_proc_battery_2"":0},""formulaDesc"":""SC Battery Production"",""formulaGroupId"":""group_tools_normal"",""id"":""tools_proc_battery_2_1"",""ingredients"":[{""group"":[{""count"":10,""id"":""item_iron_cmpt""},{""count"":20,""id"":""item_originium_powder""}]}],""machineId"":""tools_assebling_mc_1"",""outcomes"":[{""group"":[{""count"":1,""id"":""item_proc_battery_2""}]}],""progressRound"":10,""signal"":0,""sortId"":3,""totalProgress"":60000}]",2025-11-15 00:34:36,2025-11-15 00:50:27
1048,"{""en-US"":""HC Battery"",""zh-CN"":""高容电池"",""ja-JP"":""大容量バッテリー"",""ko-KR"":""대용량 배터리"",""zh-TW"":""高容量電池""}",item_proc_battery_3,item_proc_battery_3,,"{""en-US"":""A high capacity (HC) battery packaged by AIC facilities. Use it to charge combat facilities or complete outpost orders."",""zh-CN"":""通过设备封装获得的高容电池，可用于战斗设备充能或完成据点订单。"",""ja-JP"":""包装機で獲得できる大容量バッテリー。戦闘設備のエネルギー充填や拠点でのオーダーに用いる。"",""ko-KR"":""설비를 통해 포장된 대용량 배터리. 전투 설비의 충전 또는 거점의 주문을 완성하는 데 사용할 수 있다."",""zh-TW"":""透過設備封裝獲得的高容量電池，可用於戰鬥設備充能或完成據點訂單。""}","[{""buffers"":{""item_iron_enr_cmpt"":0,""item_originium_enr_powder"":0,""item_proc_battery_3"":0},""formulaDesc"":""HC Battery Production"",""formulaGroupId"":""group_tools_normal"",""id"":""tools_proc_battery_3_1"",""ingredients"":[{""group"":[{""count"":10,""id"":""item_iron_enr_cmpt""},{""count"":20,""id"":""item_originium_enr_powder""}]}],""machineId"":""tools_assebling_mc_1"",""outcomes"":[{""group"":[{""count"":1,""id"":""item_proc_battery_3""}]}],""progressRound"":10,""signal"":0,""sortId"":4,""totalProgress"":60000}]",2025-11-15 00:34:36,2025-11-15 00:50:27
1049,"{""en-US"":""Industrial Explosive"",""zh-CN"":""工业爆炸物"",""ja-JP"":""工業爆弾"",""ko-KR"":""공업 폭발물"",""zh-TW"":""工業爆炸物""}",item_proc_bomb_1,item_proc_bomb_1,,"{""en-US"":""A packaged explosive. \nCan be used to directly attack targets. The resulting explosion deals damage to all nearby enemies."",""zh-CN"":""组装出的爆炸物。\n可直接使用进行攻击，爆炸时对周围所有敌人造成伤害。"",""ja-JP"":""組み立てて作られる爆発物。\n使用すると、爆発時に周囲のすべての敵にダメージを与える。"",""ko-KR"":""조립된 폭발물.\n직접 사용해 공격할 수 있으며 폭발 시 주변의 모든 적에게 피해를 준다."",""zh-TW"":""組裝出的爆炸物。\n可直接使用進行攻擊，爆炸時對周圍所有敵人造成傷害。""}","[{""buffers"":{""item_glass_cmpt"":0,""item_plant_bbflower_powder_1"":0,""item_proc_bomb_1"":0},""formulaDesc"":""Industrial Explosive Production"",""formulaGroupId"":""group_tools_normal"",""id"":""tools_proc_bomb_1_1"",""ingredients"":[{""group"":[{""count"":5,""id"":""item_glass_cmpt""},{""count"":1,""id"":""item_plant_bbflower_powder_1""}]}],""machineId"":""tools_assebling_mc_1"",""outcomes"":[{""group"":[{""count"":1,""id"":""item_proc_bomb_1""}]}],""progressRound"":10,""signal"":0,""sortId"":1,""totalProgress"":60000}]",2025-11-15 00:34:36,2025-11-15 00:50:27
1050,"{""en-US"":""Band Tales"",""zh-CN"":""《环带闲谈》"",""ja-JP"":""『文明地帯雑談』"",""ko-KR"":""<밴드 가십>"",""zh-TW"":""《環帶閒談》""}",item_prts_nar_col_lv001_37,prts_sm1l5m2_avywencard,,"{""en-US"":""A document. Its contents have been added to the intel archive."",""zh-CN"":""一份文件，获得时内容已收入至情报档案库。"",""ja-JP"":""資料。内容は入手時に情報資料室に収録される。"",""ko-KR"":""문서 파일. 획득 시 내용이 정보 보관소에 기록된다."",""zh-TW"":""一份文件，獲得時內容已收入至情報檔案庫。""}",[],2025-11-15 00:34:36,2025-11-15 00:50:27
1051,"{""en-US"":""<i>SHOCKING! Anthology of Phantom Signals from the Last Decade!</i>"",""zh-CN"":""《震惊！近十年幽灵信号大全集！》"",""ja-JP"":""『激震！謎の信号？過去10年大全集』"",""ko-KR"":""「충격! 지난 10년간의 유령 신호 모음집」"",""zh-TW"":""《震驚！近十年幽靈訊號大全集！》""}",item_prts_nar_col_lv001_63,prts_sm1l5m2_avywencard,,"{""en-US"":""A document. Its contents have been added to the intel archive."",""zh-CN"":""一份文件，获得时内容已收入至情报档案库。"",""ja-JP"":""資料。内容は入手時に情報資料室に収録される。"",""ko-KR"":""문서 파일. 획득 시 내용이 정보 보관소에 기록된다."",""zh-TW"":""一份文件，獲得時內容已收入至情報檔案庫。""}",[],2025-11-15 00:34:37,2025-11-15 00:50:28
1052,"{""en-US"":""Novel Recipe"",""zh-CN"":""创新食谱"",""ja-JP"":""創作レシピ"",""ko-KR"":""창의적인 레시피"",""zh-TW"":""創新食譜""}",item_prts_nar_col_lv005_18,prts_sm1l5m2_avywencard,,"{""en-US"":""A document. Its contents have been added to the intel archive."",""zh-CN"":""一份文件，获得时内容已收入至情报档案库。"",""ja-JP"":""資料。内容は入手時に情報資料室に収録される。"",""ko-KR"":""문서 파일. 획득 시 내용이 정보 보관소에 기록된다."",""zh-TW"":""一份文件，獲得時內容已收入至情報檔案庫。""}",[],2025-11-15 00:34:37,2025-11-15 00:50:28
1053,"{""en-US"":""Collectible Puzzle Piece Map1L2"",""zh-CN"":""可收集拼块Map1L2"",""ja-JP"":""回収可能なパズルMap1L2"",""ko-KR"":""수집 가능한 퍼즐 조각 Map1L2"",""zh-TW"":""可收集拼塊Map1L2""}",item_puzzle_m1l2,item_equip_endrpg_top,,"{""zh-TW"":""""}",[],2025-11-15 00:34:38,2025-11-15 00:50:28
1054,"{""en-US"":""Collectible Puzzle Piece Map1L3"",""zh-CN"":""可收集拼块Map1L3"",""ja-JP"":""回収可能なパズルMap1L3"",""ko-KR"":""수집 가능한 퍼즐 조각 Map1L3"",""zh-TW"":""可收集拼塊Map1L3""}",item_puzzle_m1l3,item_equip_endrpg_top,,"{""zh-TW"":""""}",[],2025-11-15 00:34:39,2025-11-15 00:50:28
1055,"{""en-US"":""Collectible Puzzle Piece Map1L4"",""zh-CN"":""可收集拼块Map1L4"",""ja-JP"":""回収可能なパズルMap1L4"",""ko-KR"":""수집 가능한 퍼즐 조각 Map1L4"",""zh-TW"":""可收集拼塊Map1L4""}",item_puzzle_m1l4,item_equip_endrpg_top,,"{""zh-TW"":""""}",[],2025-11-15 00:34:40,2025-11-15 00:50:28
1056,"{""en-US"":""Collectible Puzzle Piece Map1L5"",""zh-CN"":""可收集拼块Map1L5"",""ja-JP"":""回収可能なパズルMap1L5"",""ko-KR"":""수집 가능한 퍼즐 조각 Map1L5"",""zh-TW"":""可收集拼塊Map1L5""}",item_puzzle_m1l5,item_equip_endrpg_top,,"{""zh-TW"":""""}",[],2025-11-15 00:34:40,2025-11-15 00:50:29
1057,"{""en-US"":""Collectible Puzzle Piece Map1L6"",""zh-CN"":""可收集拼块Map1L6"",""ja-JP"":""回収可能なパズルMap1L6"",""ko-KR"":""수집 가능한 퍼즐 조각 Map1L6"",""zh-TW"":""可收集拼塊Map1L6""}",item_puzzle_m1l6,item_equip_endrpg_top,,"{""zh-TW"":""""}",[],2025-11-15 00:34:41,2025-11-15 00:50:29
1058,"{""en-US"":""Collectible Puzzle Piece Map1L6 (Mission)"",""zh-CN"":""可收集拼块Map1L6,任务用"",""ja-JP"":""回収可能なパズルMap1L6、任務用"",""ko-KR"":""수집 가능한 퍼즐 조각 Map1L6, 임무용"",""zh-TW"":""可收集拼塊Map1L6，任務用""}",item_puzzle_m1l6_mission,item_equip_endrpg_top,,"{""zh-TW"":""""}",[],2025-11-15 00:34:42,2025-11-15 00:50:29
1059,"{""en-US"":""Collectible Puzzle Piece Map1L7"",""zh-CN"":""可收集拼块Map1L7"",""ja-JP"":""回収可能なパズルMap1L7"",""ko-KR"":""수집 가능한 퍼즐 조각 Map1L7"",""zh-TW"":""可收集拼塊Map1L7""}",item_puzzle_m1l7,item_equip_endrpg_top,,"{""zh-TW"":""""}",[],2025-11-15 00:34:42,2025-11-15 00:50:30
1060,"{""en-US"":""Collectible Puzzle Piece Map2L1"",""zh-CN"":""可收集拼块Map2L1"",""ja-JP"":""回収可能なパズルMap2L1"",""ko-KR"":""수집 가능한 퍼즐 조각 Map2L1"",""zh-TW"":""可收集拼塊Map2L1""}",item_puzzle_m2l1,item_equip_endrpg_top,,"{""zh-TW"":""""}",[],2025-11-15 00:34:43,2025-11-15 00:50:30
1061,"{""en-US"":""Collectible Puzzle Piece Map2L2"",""zh-CN"":""可收集拼块Map2L2"",""ja-JP"":""回収可能なパズルMap2L2"",""ko-KR"":""수집 가능한 퍼즐 조각 Map2L2"",""zh-TW"":""可收集拼塊Map2L2""}",item_puzzle_m2l2,item_equip_endrpg_top,,"{""zh-TW"":""""}",[],2025-11-15 00:34:44,2025-11-15 00:50:30
1062,"{""en-US"":""Cryston Fiber"",""zh-CN"":""高晶纤维"",""ja-JP"":""高晶繊維"",""ko-KR"":""크리스톤 섬유"",""zh-TW"":""高晶纖維""}",item_quartz_enr,item_quartz_enr,,"{""en-US"":""A high quality material prepared by refining Cryston Powder. Can be used to produce other items."",""zh-CN"":""高晶粉末精炼融合后的高级材料，可用于其他材料合成。"",""ja-JP"":""高晶粉末を精錬、融合して得られる高級な材料。他の材料の合成に使用できる。"",""ko-KR"":""크리스톤 가루를 정련 및 융합하여 만든 고급 재료, 기타 재료의 합성에 사용할 수 있다."",""zh-TW"":""高晶粉末精煉融合後的高級材料，可用於其他材料合成。""}","[{""buffers"":{""item_quartz_enr"":0,""item_quartz_enr_powder"":0},""formulaDesc"":""Cryston Fiber Production"",""formulaGroupId"":""group_furnance_normal"",""id"":""furnance_quartz_enr_1"",""ingredients"":[{""group"":[{""count"":1,""id"":""item_quartz_enr_powder""}]}],""machineId"":""furnance_1"",""outcomes"":[{""group"":[{""count"":1,""id"":""item_quartz_enr""}]}],""progressRound"":2,""signal"":0,""sortId"":9,""totalProgress"":12000}]",2025-11-15 00:34:44,2025-11-15 00:50:30
1063,"{""en-US"":""Cryston Powder"",""zh-CN"":""高晶粉末"",""ja-JP"":""高晶粉末"",""ko-KR"":""크리스톤 가루"",""zh-TW"":""高晶粉末""}",item_quartz_enr_powder,item_quartz_enr_powder,,"{""en-US"":""Acquired by grinding Krystallite Powder. Can be used to produce other materials."",""zh-CN"":""紫晶粉末研磨后的细粉，可用于其他材料合成。"",""ja-JP"":""紫晶粉末を研磨して得られる細粉。他の材料の合成に使用できる。"",""ko-KR"":""자수정 가루를 연마하여 얻은 고운 가루, 기타 재료의 합성에 사용할 수 있다."",""zh-TW"":""紫晶粉末研磨後的細粉，可用於其他材料合成。""}","[{""buffers"":{""item_plant_moss_powder_3"":0,""item_quartz_enr_powder"":0,""item_quartz_powder"":0},""formulaDesc"":""Cryston Powder Production"",""formulaGroupId"":""group_thickener_normal"",""id"":""thickener_quartz_enr_powder_1"",""ingredients"":[{""group"":[{""count"":2,""id"":""item_quartz_powder""},{""count"":1,""id"":""item_plant_moss_powder_3""}]}],""machineId"":""thickener_1"",""outcomes"":[{""group"":[{""count"":1,""id"":""item_quartz_enr_powder""}]}],""progressRound"":2,""signal"":0,""sortId"":2,""totalProgress"":12000}]",2025-11-15 00:34:44,2025-11-15 00:50:31
1064,"{""en-US"":""Amethyst Fiber"",""zh-CN"":""紫晶纤维"",""ja-JP"":""紫晶繊維"",""ko-KR"":""자수정 섬유"",""zh-TW"":""紫晶纖維""}",item_quartz_glass,item_quartz_glass,,"{""en-US"":""Fibers made by thermal processing of Amethyst Powder. Can be used to produce other items."",""zh-CN"":""由紫晶粉末热加工得来的纤维，可用于其他材料合成。"",""ja-JP"":""紫晶粉末を熱処理加工して得られる繊維。他の材料の合成に使用できる。"",""ko-KR"":""자수정 가루를 열가공 후 얻은 섬유, 기타 재료의 합성에 사용할 수 있다."",""zh-TW"":""由紫晶粉末熱加工得來的纖維，可用於其他材料合成。""}","[{""buffers"":{""item_quartz_glass"":0,""item_quartz_sand"":0},""formulaDesc"":""Amethyst Fiber Production"",""formulaGroupId"":""group_furnance_normal"",""id"":""furnance_quartz_glass_1"",""ingredients"":[{""group"":[{""count"":1,""id"":""item_quartz_sand""}]}],""machineId"":""furnance_1"",""outcomes"":[{""group"":[{""count"":1,""id"":""item_quartz_glass""}]}],""progressRound"":2,""signal"":0,""sortId"":3,""totalProgress"":12000},{""buffers"":{""item_quartz_glass"":0,""item_quartz_powder"":0},""formulaDesc"":""Amethyst Fiber Production"",""formulaGroupId"":""group_furnance_normal"",""id"":""furnance_quartz_glass_2"",""ingredients"":[{""group"":[{""count"":1,""id"":""item_quartz_powder""}]}],""machineId"":""furnance_1"",""outcomes"":[{""group"":[{""count"":1,""id"":""item_quartz_glass""}]}],""progressRound"":2,""signal"":0,""sortId"":4,""totalProgress"":12000}]",2025-11-15 00:34:44,2025-11-15 00:50:31
1065,"{""en-US"":""Amethyst Powder"",""zh-CN"":""紫晶粉末"",""ja-JP"":""紫晶粉末"",""ko-KR"":""자수정 가루"",""zh-TW"":""紫晶粉末""}",item_quartz_powder,item_quartz_powder,,"{""en-US"":""Powdered preparation of Amethyst. Can be used to produce other materials."",""zh-CN"":""紫晶石的粉末，可用于其他材料合成。"",""ja-JP"":""紫晶鉱石の粉末。他の材料の合成に使用できる。"",""ko-KR"":""자수정 크리스털의 가루, 기타 재료의 합성에 사용할 수 있다."",""zh-TW"":""紫晶石的粉末，可用於其他材料合成。""}","[{""buffers"":{""item_quartz_glass"":0,""item_quartz_powder"":0},""formulaDesc"":""Amethyst Powder Production"",""formulaGroupId"":""group_grinder_normal"",""id"":""grinder_quartz_powder_1"",""ingredients"":[{""group"":[{""count"":1,""id"":""item_quartz_glass""}]}],""machineId"":""grinder_1"",""outcomes"":[{""group"":[{""count"":1,""id"":""item_quartz_powder""}]}],""progressRound"":2,""signal"":0,""sortId"":4,""totalProgress"":12000}]",2025-11-15 00:34:45,2025-11-15 00:50:31
1066,"{""en-US"":""Amethyst Ore"",""zh-CN"":""紫晶矿"",""ja-JP"":""紫晶鉱物"",""ko-KR"":""자수정 광석"",""zh-TW"":""紫晶礦""}",item_quartz_sand,item_quartz_sand,,"{""en-US"":""An ore containing a purple colored crystalline material. It can be processed with the AIC."",""zh-CN"":""内蕴紫色晶体的岩石，可在工业系统中进行加工。"",""ja-JP"":""結晶が蓄積されている岩石。工業システムで加工できる。"",""ko-KR"":""보라색 결정이 포함된 암석, 공업 시스템에서 가공할 수 있다."",""zh-TW"":""內蘊紫色晶體的岩石，可在工業系統中進行加工。""}",[],2025-11-15 00:34:45,2025-11-15 00:50:31
1067,"{""zh-CN"":""终末地失窃建材"",""zh-TW"":""""}",item_quest_building_materials,item_quest_building_materials,,"{""zh-TW"":""""}",[],2025-11-15 00:34:45,2025-11-15 00:50:31
